array_idx,epoch,epoch_loss,epoch_acc
[4],0,0.6668051481246948,0.5625
[4],1,0.7263412922620773,0.5625
[4],2,0.6773663610219955,0.546875
[4],3,0.6638796031475067,0.53125
[4],4,0.7894955798983574,0.5859375
[4],5,0.864045076072216,0.5859375
[4],6,0.744801752269268,0.6640625
[4],7,0.7135119214653969,0.6796875
[4],8,0.6854225024580956,0.6640625
[4],9,0.7082693800330162,0.6953125
[4],10,0.7817958518862724,0.671875
[4],11,0.779575802385807,0.6875
[4],12,0.7298871800303459,0.671875
[4],13,0.85263242572546,0.6015625
[4],14,0.6572177559137344,0.6796875
[4],15,0.7881547249853611,0.6796875
[4],16,0.8490873575210571,0.6875
[4],17,0.862788125872612,0.6640625
[4],18,1.0295747593045235,0.6796875
[4],19,0.7772600278258324,0.671875
[4],20,0.7386375889182091,0.671875
[4],21,0.8848476409912109,0.6640625
[4],22,0.9322865381836891,0.6796875
[4],23,1.084228828549385,0.671875
[4],24,1.259284846484661,0.671875
[4],25,0.9544317834079266,0.6875
[4],26,0.6928039118647575,0.671875
[4],27,0.9107024446129799,0.671875
[4],28,1.0386206079274416,0.6953125
[4],29,0.9461117684841156,0.671875
[4],30,1.069294013082981,0.6640625
[4],31,1.105798915028572,0.671875
[4],32,1.146133504807949,0.65625
[4],33,1.1121359393000603,0.6640625
[4],34,0.908302903175354,0.6484375
[4],35,1.1450323536992073,0.6328125
[4],36,1.0370522141456604,0.640625
[4],37,1.2269468195736408,0.6796875
[4],38,1.1989949941635132,0.65625
[4],39,1.0259026736021042,0.6484375
[4],40,1.186655469238758,0.6640625
[4],41,1.436958871781826,0.65625
[4],42,1.260119765996933,0.6484375
[4],43,1.381043728441,0.6640625
[4],44,1.6207941882312298,0.6640625
[4],45,1.3882797211408615,0.671875
[4],46,1.041979268193245,0.75
[4],47,1.222519651055336,0.6875
[4],48,1.083037793636322,0.6640625
[4],49,1.1604157611727715,0.6640625
[4],50,1.1329010874032974,0.6640625
[4],51,1.3648595437407494,0.65625
[4],52,1.121480569243431,0.6484375
[4],53,1.5642638951539993,0.65625
[4],54,1.3846672773361206,0.65625
[4],55,1.319676697254181,0.6640625
[4],56,1.2745391726493835,0.65625
[4],57,1.830132145434618,0.6796875
[4],58,1.6355978585779667,0.671875
[4],59,1.6089652553200722,0.6640625
[4],60,1.7386127188801765,0.6796875
[4],61,1.715105302631855,0.6640625
[4],62,1.4059553369879723,0.65625
[4],63,0.9718383625149727,0.6953125
[4],64,1.3218078836798668,0.640625
