array_idx,epoch,epoch_loss,epoch_acc
[8],0,0.5917024165391922,0.6875
[8],1,0.5751219391822815,0.7421875
[8],2,0.5702212750911713,0.7578125
[8],3,0.5622143745422363,0.765625
[8],4,0.5757860988378525,0.78125
[8],5,0.8720754235982895,0.6484375
[8],6,0.553363174200058,0.7265625
[8],7,0.6271452121436596,0.71875
[8],8,0.4679831638932228,0.78125
[8],9,0.37421584874391556,0.7734375
[8],10,0.4676012396812439,0.75
[8],11,0.4834675248712301,0.8203125
[8],12,0.4422483593225479,0.8046875
[8],13,0.4750359542667866,0.8203125
[8],14,0.39896292239427567,0.8125
[8],15,0.35015586763620377,0.8203125
[8],16,0.5296285152435303,0.8203125
[8],17,0.3542008325457573,0.8515625
[8],18,0.5774722546339035,0.7421875
[8],19,0.3524174466729164,0.8203125
[8],20,0.32073891907930374,0.8359375
[8],21,0.3424522280693054,0.8828125
[8],22,0.3507324457168579,0.828125
[8],23,0.49854569137096405,0.7578125
[8],24,0.34540825337171555,0.8359375
[8],25,0.389482744038105,0.828125
[8],26,0.42438624054193497,0.8046875
[8],27,0.4568091034889221,0.8203125
[8],28,0.41268111765384674,0.8359375
[8],29,0.42155927419662476,0.8203125
[8],30,0.35985690355300903,0.796875
[8],31,0.4188605435192585,0.84375
[8],32,0.38929033279418945,0.8671875
[8],33,0.4669801890850067,0.8671875
[8],34,0.43792955204844475,0.8671875
[8],35,0.6038906946778297,0.8046875
[8],36,0.3679771991446614,0.8515625
[8],37,0.576046783477068,0.7421875
[8],38,0.5155803635716438,0.875
[8],39,0.4415374919772148,0.8515625
[8],40,0.5119565911591053,0.8515625
[8],41,0.41568367555737495,0.875
[8],42,0.5167639777064323,0.859375
[8],43,0.4782438427209854,0.875
[8],44,0.4981515584513545,0.8671875
[8],45,0.531660309061408,0.8515625
[8],46,0.4667010470293462,0.8359375
[8],47,0.47132423985749483,0.8359375
[8],48,0.5050857309252024,0.8125
[8],49,0.5441818945109844,0.828125
[8],50,0.4870221447199583,0.8515625
[8],51,0.49749558605253696,0.8671875
[8],52,0.4777990933507681,0.859375
[8],53,0.5816158317029476,0.7890625
