array_idx,epoch,epoch_loss,epoch_acc
[0],0,0.6783877909183502,0.5677083358168602
[0],1,0.6272339224815369,0.6302083358168602
[0],2,0.7252615690231323,0.5
[0],3,0.6938305050134659,0.5989583358168602
[0],4,0.6880038902163506,0.6380208358168602
[0],5,0.7544769272208214,0.6458333358168602
[0],6,0.7932845503091812,0.6458333358168602
[0],7,0.5695179551839828,0.6614583358168602
[0],8,0.6432758271694183,0.6692708358168602
[0],9,0.600247249007225,0.6614583358168602
[0],10,0.7857183963060379,0.6692708358168602
[0],11,0.7642406821250916,0.6927083358168602
[0],12,0.6159596592187881,0.6848958358168602
[0],13,0.5914893597364426,0.6927083358168602
[0],14,0.6031398847699165,0.6770833358168602
[0],15,0.571024164557457,0.6848958358168602
[0],16,0.7414078563451767,0.7161458358168602
[0],17,0.832507599145174,0.6692708358168602
[0],18,0.5976169481873512,0.6927083358168602
[0],19,0.6373779699206352,0.6692708358168602
[0],20,0.8013187870383263,0.6848958358168602
[0],21,0.720531091094017,0.7239583358168602
[0],22,0.7240465357899666,0.7526041716337204
[0],23,0.7051826417446136,0.7526041716337204
[0],24,0.7265245839953423,0.6692708358168602
[0],25,0.7935713604092598,0.7526041716337204
[0],26,0.9132080227136612,0.6614583358168602
[0],27,0.9471017569303513,0.6536458358168602
[0],28,0.7003630548715591,0.7447916716337204
[0],29,0.650479219853878,0.7838541716337204
[0],30,0.9195416867733002,0.7604166716337204
[0],31,1.1760416626930237,0.6536458358168602
[0],32,1.2082315273582935,0.6770833358168602
[0],33,1.017101101577282,0.7213541716337204
[0],34,0.8711850270628929,0.6979166716337204
[0],35,1.0887513607740402,0.7369791716337204
[0],36,1.1923982799053192,0.7369791716337204
[0],37,1.1345985755324364,0.7447916716337204
[0],38,1.039101019501686,0.7760416716337204
[0],39,1.1405262723565102,0.7526041716337204
[0],40,1.1897963881492615,0.7682291716337204
[0],41,1.6281450539827347,0.6536458358168602
[0],42,1.2123319208621979,0.7369791716337204
[0],43,1.0957891941070557,0.7213541716337204
[0],44,1.021370068192482,0.6979166716337204
[0],45,1.0749588087201118,0.6692708358168602
[0],46,1.1021751165390015,0.7604166716337204
[0],47,1.14727271348238,0.6770833358168602
[0],48,1.1974298134446144,0.6692708358168602
[0],49,1.0206625312566757,0.7447916716337204
[0],50,1.0476126708090305,0.7526041716337204
[0],51,0.7889197245240211,0.7447916716337204
[0],52,1.1119223535060883,0.7291666716337204
[0],53,1.2487175315618515,0.7447916716337204
[0],54,1.4120024740695953,0.7291666716337204
[0],55,1.1805550754070282,0.7526041716337204
[0],56,1.0617259591817856,0.7526041716337204
[0],57,1.238313153386116,0.7604166716337204
[0],58,1.4022367149591446,0.7526041716337204
[0],59,1.5852892845869064,0.6614583358168602
[0],60,1.4932829067111015,0.6692708358168602
[0],61,1.3331151977181435,0.7369791716337204
[0],62,1.5376748889684677,0.6458333358168602
[0],63,1.5819273367524147,0.6536458358168602
[0],64,1.7030376642942429,0.6380208358168602
[0],65,1.389538049697876,0.6848958358168602
[0],66,1.278415396809578,0.6614583358168602
[0],67,1.3801757842302322,0.7447916716337204
[0],68,1.6140867546200752,0.6848958358168602
[0],69,1.7370593845844269,0.6770833358168602
[0],70,1.3805857002735138,0.6848958358168602
[0],71,1.2438435032963753,0.6770833358168602
[0],72,1.1982688382267952,0.7604166716337204
[0],73,1.3845456391572952,0.7526041716337204
[0],74,1.6504096612334251,0.6770833358168602
[0],75,1.3999479413032532,0.6848958358168602
[0],76,1.5241865068674088,0.6536458358168602
[0],77,1.2916943728923798,0.6770833358168602
[0],78,1.6910944357514381,0.6458333358168602
[0],79,1.7127775624394417,0.6692708358168602
[0],80,1.4648660942912102,0.6692708358168602
[0],81,1.4728842228651047,0.7447916716337204
[0],82,1.623610571026802,0.7604166716337204
[0],83,1.3184255510568619,0.7447916716337204
[0],84,1.5603335425257683,0.7447916716337204
[0],85,1.6673331260681152,0.7369791716337204
[0],86,2.070700343698263,0.6614583358168602
