set,learning_rate,epoch,epoch_loss,epoch_acc
[0],0.001,0,5.940201837569475,0.6484375
[0],0.001,1,0.7746361717581749,0.6302083358168602
[0],0.001,2,0.7726682797074318,0.5833333358168602
[0],0.001,3,0.7857292145490646,0.6744791716337204
[0],0.001,4,1.2335927188396454,0.6067708358168602
[0],0.001,5,0.9294405728578568,0.6666666716337204
[0],0.001,6,1.5417510867118835,0.5911458358168602
[0],0.001,7,1.2886352986097336,0.7057291716337204
[0],0.001,8,1.4114805907011032,0.6822916716337204
[0],0.001,9,1.6993307881057262,0.5989583358168602
[0],0.001,10,0.9119691997766495,0.6822916716337204
[0],0.001,11,1.669553231447935,0.7057291716337204
[0],0.001,12,1.1846591085195541,0.6901041716337204
[0],0.001,13,1.610528789460659,0.6458333358168602
[0],0.001,14,1.3829151205718517,0.6979166716337204
[0],0.001,15,1.3779510855674744,0.7057291716337204
[0],0.001,16,1.6030132621526718,0.6354166716337204
[0],0.001,17,2.0426008999347687,0.6666666716337204
[0],0.001,18,2.0284397825598717,0.5234375
[0],0.001,19,1.5619987696409225,0.6901041716337204
[0],0.001,20,1.3686264604330063,0.7291666716337204
[0],0.001,21,2.3816279768943787,0.5286458358168602
[0],0.001,22,1.7426980435848236,0.6901041716337204
[0],0.001,23,2.2389865508303046,0.5234375
[0],0.001,24,2.799096407368779,0.546875
[0],0.001,25,1.8619603663682938,0.6223958358168602
[0],0.001,26,1.5459962338209152,0.6458333358168602
[0],0.001,27,1.2371362186968327,0.7604166716337204
[0],0.001,28,1.5630981419235468,0.7369791716337204
[0],0.001,29,2.370796791277826,0.6145833358168602
[0],0.001,30,0.8204498142004013,0.6458333358168602
[0],0.001,31,1.8616204969584942,0.546875
[0],0.001,32,1.8302649855613708,0.6744791716337204
[0],0.001,33,5.559952727693599,0.5755208358168602
[0],0.001,34,0.9436757788062096,0.7369791716337204
[0],0.001,35,1.1420466005802155,0.5911458358168602
[0],0.001,36,1.5860535725951195,0.5833333358168602
[0],0.001,37,1.3649989068508148,0.6666666716337204
[0],0.001,38,1.043728917837143,0.6744791716337204
[0],0.001,39,1.4095003232359886,0.6901041716337204
[0],0.001,40,1.77912537753582,0.7057291716337204
[0],0.001,41,1.9533685147762299,0.6901041716337204
[0],0.001,42,2.090945690870285,0.6979166716337204
[0],0.001,43,2.0085661113262177,0.6979166716337204
[0],0.001,44,1.996311143040657,0.6979166716337204
[0],0.001,45,1.8125932961702347,0.6901041716337204
[0],0.001,46,1.8447037488222122,0.6901041716337204
[0],0.001,47,1.8979847431182861,0.6979166716337204
[0],0.001,48,1.908366858959198,0.6979166716337204
[0],0.001,49,1.8712623119354248,0.6979166716337204
[0],0.001,50,2.0054962933063507,0.7057291716337204
[0],0.001,51,1.9419579803943634,0.7057291716337204
[0],0.001,52,2.060579866170883,0.7057291716337204
[0],0.001,53,2.2708714604377747,0.7057291716337204
[0],0.001,54,2.298564627766609,0.6223958358168602
[0],0.001,55,2.3615121096372604,0.7057291716337204
[0],0.001,56,2.2254545092582703,0.7057291716337204
[0],0.001,57,2.226094424724579,0.7057291716337204
[0],0.001,58,2.2382495403289795,0.7057291716337204
[0],0.001,59,2.2626516819000244,0.7057291716337204
[0],0.001,60,2.2305671125650406,0.6979166716337204
[0],0.001,61,2.276927411556244,0.6901041716337204
[0],0.001,62,2.393655627965927,0.6979166716337204
[0],0.001,63,2.405400425195694,0.6979166716337204
[0],0.001,64,2.3104763627052307,0.6979166716337204
[0],0.001,65,2.328171968460083,0.7057291716337204
[0],0.001,66,2.3603426218032837,0.7057291716337204
[0],0.001,67,2.4799104928970337,0.7057291716337204
[0],0.001,68,2.4821434020996094,0.7057291716337204
[0],0.001,69,2.320244386792183,0.6979166716337204
[0],0.001,70,2.453572154045105,0.6979166716337204
[0],0.001,71,2.4188051521778107,0.7057291716337204
[0],0.001,72,2.4384374916553497,0.7057291716337204
[0],0.001,73,2.459065020084381,0.6979166716337204
[0],0.001,74,2.4405617713928223,0.7057291716337204
[0],0.001,75,2.428420305252075,0.7057291716337204
[0],0.001,76,2.5670437812805176,0.7057291716337204
[0],0.001,77,2.3831494450569153,0.7135416716337204
[0],0.001,78,2.5838328152894974,0.6979166716337204
[0],0.001,79,2.577712297439575,0.6979166716337204
[0],0.001,80,2.508575052022934,0.7057291716337204
[0],0.001,81,2.5798583924770355,0.6979166716337204
[0],0.001,82,2.6700077652931213,0.6979166716337204
[0],0.001,83,2.5118528455495834,0.7057291716337204
[0],0.001,84,2.4920710027217865,0.7057291716337204
[0],0.001,85,2.4387445896863937,0.7057291716337204
[0],0.001,86,2.453401803970337,0.6979166716337204
[0],0.001,87,2.5279513597488403,0.7057291716337204
