set,learning_rate,epoch,epoch_loss,epoch_acc
"[6, 7]",0.0005,0,1.2198621220886707,0.6875
"[6, 7]",0.0005,1,0.6184931993484497,0.7544642857142857
"[6, 7]",0.0005,2,0.7006295961993081,0.7455357142857143
"[6, 7]",0.0005,3,0.6856731304100582,0.7366071428571429
"[6, 7]",0.0005,4,0.7886591383389064,0.7589285714285714
"[6, 7]",0.0005,5,0.9213416406086513,0.7455357142857143
"[6, 7]",0.0005,6,0.47845515608787537,0.8125
"[6, 7]",0.0005,7,0.6019612763609204,0.7991071428571429
"[6, 7]",0.0005,8,0.5238203959805625,0.8258928571428571
"[6, 7]",0.0005,9,0.49799002707004547,0.8303571428571429
"[6, 7]",0.0005,10,0.8882697203329631,0.7366071428571429
"[6, 7]",0.0005,11,1.1680577312197005,0.7276785714285714
"[6, 7]",0.0005,12,0.7436557731458119,0.8080357142857143
"[6, 7]",0.0005,13,0.7364878356456757,0.7901785714285714
"[6, 7]",0.0005,14,0.8830295928886959,0.7410714285714286
"[6, 7]",0.0005,15,0.9616219316210065,0.7678571428571429
"[6, 7]",0.0005,16,0.6858288901192802,0.7366071428571429
"[6, 7]",0.0005,17,0.7113084707941327,0.7946428571428571
"[6, 7]",0.0005,18,1.8628607988357544,0.5625
"[6, 7]",0.0005,19,0.7381115513188499,0.7276785714285714
"[6, 7]",0.0005,20,0.565601070012365,0.7946428571428571
"[6, 7]",0.0005,21,0.8670864616121564,0.78125
"[6, 7]",0.0005,22,0.6144850381783077,0.8214285714285714
"[6, 7]",0.0005,23,0.7305194437503815,0.7678571428571429
"[6, 7]",0.0005,24,0.662370720079967,0.7544642857142857
"[6, 7]",0.0005,25,0.6010514795780182,0.8169642857142857
"[6, 7]",0.0005,26,0.6659131092684609,0.7901785714285714
"[6, 7]",0.0005,27,0.7017409120287214,0.7589285714285714
"[6, 7]",0.0005,28,0.7282814128058297,0.78125
"[6, 7]",0.0005,29,0.5955907457641193,0.8482142857142857
"[6, 7]",0.0005,30,0.6640621261405093,0.8169642857142857
"[6, 7]",0.0005,31,0.7665129293288503,0.78125
"[6, 7]",0.0005,32,0.7375787922314235,0.8080357142857143
"[6, 7]",0.0005,33,0.8012313459600721,0.8080357142857143
"[6, 7]",0.0005,34,0.8554401195475033,0.8214285714285714
"[6, 7]",0.0005,35,0.8922005926391908,0.7991071428571429
"[6, 7]",0.0005,36,0.868306920863688,0.7991071428571429
"[6, 7]",0.0005,37,0.8446984972272601,0.7857142857142857
"[6, 7]",0.0005,38,1.2924380881512272,0.7366071428571429
"[6, 7]",0.0005,39,1.5050451798098428,0.7633928571428571
"[6, 7]",0.0005,40,0.9251673495663064,0.8169642857142857
"[6, 7]",0.0005,41,0.635411160332816,0.78125
"[6, 7]",0.0005,42,0.6102795760546412,0.8258928571428571
"[6, 7]",0.0005,43,0.6165271294968468,0.8348214285714286
"[6, 7]",0.0005,44,0.7107686187539782,0.7991071428571429
"[6, 7]",0.0005,45,0.5861573815345764,0.8348214285714286
"[6, 7]",0.0005,46,0.645945531981332,0.8303571428571429
"[6, 7]",0.0005,47,0.7162880514349256,0.8258928571428571
"[6, 7]",0.0005,48,0.7745826372078487,0.7857142857142857
"[6, 7]",0.0005,49,0.6924548532281604,0.78125
"[6, 7]",0.0005,50,0.6413722634315491,0.78125
"[6, 7]",0.0005,51,0.6848219590527671,0.8080357142857143
"[6, 7]",0.0005,52,0.6868278043610709,0.8214285714285714
"[6, 7]",0.0005,53,0.7186476928847176,0.8258928571428571
"[6, 7]",0.0005,54,0.6984172676290784,0.8214285714285714
"[6, 7]",0.0005,55,0.7313905528613499,0.8214285714285714
"[6, 7]",0.0005,56,0.7694880664348602,0.8080357142857143
"[6, 7]",0.0005,57,0.7928839155605861,0.8080357142857143
"[6, 7]",0.0005,58,0.7740458079746791,0.8214285714285714
"[6, 7]",0.0005,59,0.9372940276350293,0.8035714285714286
"[6, 7]",0.0005,60,0.8003852920872825,0.7678571428571429
"[6, 7]",0.0005,61,0.518970923764365,0.8616071428571429
"[6, 7]",0.0005,62,0.7410722247191838,0.8169642857142857
"[6, 7]",0.0005,63,0.7274623406784875,0.8125
"[6, 7]",0.0005,64,0.9867389457566398,0.7723214285714286
"[6, 7]",0.0005,65,0.8470452342714582,0.7991071428571429
"[6, 7]",0.0005,66,0.846327258007867,0.8214285714285714
"[6, 7]",0.0005,67,1.1513464961733137,0.7589285714285714
"[6, 7]",0.0005,68,1.1124095491000585,0.75
"[6, 7]",0.0005,69,0.9985749466078622,0.7901785714285714
"[6, 7]",0.0005,70,1.4208153667194503,0.6741071428571429
"[6, 7]",0.0005,71,0.7711047743047986,0.7901785714285714
"[6, 7]",0.0005,72,0.7704951422555106,0.7723214285714286
"[6, 7]",0.0005,73,0.8215717034680503,0.7723214285714286
"[6, 7]",0.0005,74,0.6163803764751979,0.8169642857142857
"[6, 7]",0.0005,75,0.7456609649317605,0.8169642857142857
"[6, 7]",0.0005,76,0.8684817595141274,0.7857142857142857
"[6, 7]",0.0005,77,0.9209642027105603,0.8080357142857143
"[6, 7]",0.0005,78,0.6181735822132656,0.8169642857142857
"[6, 7]",0.0005,79,0.45160641840526033,0.7767857142857143
"[6, 7]",0.0005,80,0.48840807591165813,0.8125
"[6, 7]",0.0005,81,0.550910255738667,0.8080357142857143
"[6, 7]",0.0005,82,0.556347940649305,0.8169642857142857
"[6, 7]",0.0005,83,0.6022201776504517,0.8258928571428571
"[6, 7]",0.0005,84,0.5988746115139553,0.8214285714285714
"[6, 7]",0.0005,85,0.6234720200300217,0.8214285714285714
"[6, 7]",0.0005,86,0.632780692407063,0.8392857142857143
"[6, 7]",0.0005,87,0.6194737511021751,0.8214285714285714
"[6, 7]",0.0005,88,0.6319322628634316,0.8125
"[6, 7]",0.0005,89,0.6506544734750476,0.8169642857142857
"[6, 7]",0.0005,90,0.6574256718158722,0.8080357142857143
"[6, 7]",0.0005,91,0.6424220076629094,0.8303571428571429
"[6, 7]",0.0005,92,0.7750974467822483,0.7901785714285714
"[6, 7]",0.0005,93,0.817309388092586,0.7857142857142857
"[6, 7]",0.0005,94,0.8022144479410989,0.78125
"[6, 7]",0.0005,95,0.7621167898178101,0.7857142857142857
"[6, 7]",0.0005,96,0.7398953863552639,0.7857142857142857
"[6, 7]",0.0005,97,0.7610253436224801,0.7857142857142857
"[6, 7]",0.0005,98,0.7647394069603511,0.7901785714285714
"[6, 7]",0.0005,99,0.7627286187240055,0.7901785714285714
"[6, 7]",0.0005,100,0.7558571015085492,0.7857142857142857
"[6, 7]",0.0005,101,0.7909977350916181,0.7901785714285714
"[6, 7]",0.0005,102,0.7562507688999176,0.7991071428571429
"[6, 7]",0.0005,103,0.7840240938322884,0.7901785714285714
"[6, 7]",0.0005,104,0.7471816752638135,0.7946428571428571
"[6, 7]",0.0005,105,0.7927871218749455,0.7901785714285714
"[6, 7]",0.0005,106,0.7965503420148577,0.7901785714285714
"[6, 7]",0.0005,107,0.8304830278669085,0.7901785714285714
"[6, 7]",0.0005,108,0.8711686453648976,0.7991071428571429
"[6, 7]",0.0005,109,0.846540846994945,0.7946428571428571
"[6, 7]",0.0005,110,0.8789372273853847,0.7901785714285714
"[6, 7]",0.0005,111,0.8298569789954594,0.7857142857142857
"[6, 7]",0.0005,112,0.8482452716146197,0.7901785714285714
"[6, 7]",0.0005,113,0.891511823449816,0.7901785714285714
"[6, 7]",0.0005,114,0.8768616339990071,0.7901785714285714
"[6, 7]",0.0005,115,0.8457180304186684,0.7857142857142857
"[6, 7]",0.0005,116,0.8385391107627324,0.78125
