set,learning_rate,epoch,epoch_loss,epoch_acc
"[6, 7]",0.001,0,7.066876496587481,0.7455357142857143
"[6, 7]",0.001,1,0.4393070063420704,0.7991071428571429
"[6, 7]",0.001,2,0.8474156813962119,0.8080357142857143
"[6, 7]",0.001,3,2.5596242589609965,0.7946428571428571
"[6, 7]",0.001,4,0.5037626134497779,0.7857142857142857
"[6, 7]",0.001,5,0.5531716878925051,0.7544642857142857
"[6, 7]",0.001,6,0.7357399889401027,0.78125
"[6, 7]",0.001,7,2.226100581032889,0.6830357142857143
"[6, 7]",0.001,8,0.5325834325381688,0.7723214285714286
"[6, 7]",0.001,9,0.7570459885256631,0.8214285714285714
"[6, 7]",0.001,10,1.7997142534170831,0.71875
"[6, 7]",0.001,11,0.9753747923033578,0.84375
"[6, 7]",0.001,12,0.7544180154800415,0.7991071428571429
"[6, 7]",0.001,13,0.4841484895774296,0.7946428571428571
"[6, 7]",0.001,14,0.498220111642565,0.8214285714285714
"[6, 7]",0.001,15,0.6069488738264356,0.7991071428571429
"[6, 7]",0.001,16,0.6651312410831451,0.7857142857142857
"[6, 7]",0.001,17,0.8679218292236328,0.7991071428571429
"[6, 7]",0.001,18,1.0124623264585222,0.7544642857142857
"[6, 7]",0.001,19,0.6942321583628654,0.8035714285714286
"[6, 7]",0.001,20,0.6690497313226972,0.8125
"[6, 7]",0.001,21,0.6445899392877307,0.8214285714285714
"[6, 7]",0.001,22,0.6847283116408757,0.8348214285714286
"[6, 7]",0.001,23,0.7511363753250667,0.7946428571428571
"[6, 7]",0.001,24,1.1607660608632224,0.7901785714285714
"[6, 7]",0.001,25,0.6665590852499008,0.7767857142857143
"[6, 7]",0.001,26,1.1127799690834113,0.7723214285714286
"[6, 7]",0.001,27,0.907005318573543,0.8125
"[6, 7]",0.001,28,0.7191512616617339,0.7901785714285714
"[6, 7]",0.001,29,0.5532882660627365,0.8571428571428571
"[6, 7]",0.001,30,0.47608761489391327,0.8660714285714286
"[6, 7]",0.001,31,0.7217363715171814,0.8169642857142857
"[6, 7]",0.001,32,0.8434077373572758,0.7991071428571429
"[6, 7]",0.001,33,0.5853121067796435,0.8214285714285714
"[6, 7]",0.001,34,0.7409138934952872,0.7678571428571429
"[6, 7]",0.001,35,0.7005109914711544,0.8258928571428571
"[6, 7]",0.001,36,0.7691879315035683,0.8080357142857143
"[6, 7]",0.001,37,1.043572872877121,0.7678571428571429
"[6, 7]",0.001,38,0.8312225426946368,0.75
"[6, 7]",0.001,39,0.6972565012318748,0.8303571428571429
"[6, 7]",0.001,40,0.8294791834694999,0.8035714285714286
"[6, 7]",0.001,41,0.8212917489664895,0.8169642857142857
"[6, 7]",0.001,42,0.8747354234967913,0.8035714285714286
"[6, 7]",0.001,43,0.9080053312437875,0.7991071428571429
"[6, 7]",0.001,44,0.9049984088965825,0.7991071428571429
"[6, 7]",0.001,45,0.9470637568405696,0.7946428571428571
"[6, 7]",0.001,46,0.8768176819596972,0.8080357142857143
"[6, 7]",0.001,47,0.9215101940291268,0.7991071428571429
"[6, 7]",0.001,48,0.9144122089658465,0.8035714285714286
"[6, 7]",0.001,49,0.9052906973021371,0.8035714285714286
"[6, 7]",0.001,50,0.9422814420291356,0.8035714285714286
"[6, 7]",0.001,51,0.9297167488506862,0.8035714285714286
"[6, 7]",0.001,52,0.9385295978614262,0.8080357142857143
"[6, 7]",0.001,53,0.9104391464165279,0.8080357142857143
"[6, 7]",0.001,54,0.9482966576303754,0.8035714285714286
"[6, 7]",0.001,55,0.9306671236242566,0.8125
"[6, 7]",0.001,56,0.9409922105925423,0.8035714285714286
"[6, 7]",0.001,57,1.6323684922286443,0.7321428571428571
"[6, 7]",0.001,58,1.6886367010218757,0.7455357142857143
"[6, 7]",0.001,59,1.2101686032755035,0.7857142857142857
"[6, 7]",0.001,60,2.141170471906662,0.6741071428571429
"[6, 7]",0.001,61,0.9503747991153172,0.7589285714285714
"[6, 7]",0.001,62,1.0734498926571436,0.8214285714285714
"[6, 7]",0.001,63,0.831137342112405,0.8125
"[6, 7]",0.001,64,0.8513229489326477,0.7901785714285714
"[6, 7]",0.001,65,1.7057878449559212,0.6205357142857143
"[6, 7]",0.001,66,1.562653592654637,0.7544642857142857
"[6, 7]",0.001,67,1.0095123563494002,0.8125
"[6, 7]",0.001,68,0.8765292295387813,0.75
"[6, 7]",0.001,69,0.8121164845568793,0.7901785714285714
"[6, 7]",0.001,70,0.9206890208380563,0.7901785714285714
"[6, 7]",0.001,71,1.0107046919209617,0.7857142857142857
"[6, 7]",0.001,72,1.054677039384842,0.7767857142857143
"[6, 7]",0.001,73,0.9446987339428493,0.8080357142857143
"[6, 7]",0.001,74,0.9534956557410104,0.8214285714285714
"[6, 7]",0.001,75,1.0582541631800788,0.7946428571428571
"[6, 7]",0.001,76,1.052704666342054,0.8125
"[6, 7]",0.001,77,1.0718528160027094,0.8214285714285714
"[6, 7]",0.001,78,1.0984733402729034,0.8169642857142857
"[6, 7]",0.001,79,1.1362053411347526,0.8214285714285714
"[6, 7]",0.001,80,1.1380748408181327,0.8169642857142857
"[6, 7]",0.001,81,1.2338367913450514,0.8125
"[6, 7]",0.001,82,1.23495671578816,0.8125
"[6, 7]",0.001,83,1.2956394042287553,0.8169642857142857
"[6, 7]",0.001,84,1.2545787521771021,0.8080357142857143
"[6, 7]",0.001,85,1.2485105693340302,0.8080357142857143
"[6, 7]",0.001,86,1.2738622341837202,0.8125
"[6, 7]",0.001,87,1.2999070286750793,0.8169642857142857
"[6, 7]",0.001,88,1.2936647066048212,0.8125
"[6, 7]",0.001,89,1.2706340764250075,0.8125
"[6, 7]",0.001,90,1.2997317101274217,0.8125
"[6, 7]",0.001,91,1.2368715362889426,0.8125
"[6, 7]",0.001,92,1.2967978630747115,0.8125
"[6, 7]",0.001,93,1.3505939585821969,0.8125
"[6, 7]",0.001,94,1.3355406991073064,0.8125
"[6, 7]",0.001,95,1.3343714688505446,0.8125
"[6, 7]",0.001,96,1.2932227551937103,0.8125
"[6, 7]",0.001,97,1.326777649777276,0.8125
"[6, 7]",0.001,98,1.2989946092878069,0.7946428571428571
"[6, 7]",0.001,99,2.453358075448445,0.6383928571428571
"[6, 7]",0.001,100,1.493944091456277,0.7053571428571429
"[6, 7]",0.001,101,2.5789224760872975,0.7589285714285714
"[6, 7]",0.001,102,0.9117814270513398,0.7678571428571429
"[6, 7]",0.001,103,1.0689920825617654,0.6696428571428571
"[6, 7]",0.001,104,0.7733874022960663,0.8169642857142857
"[6, 7]",0.001,105,0.8279509927545275,0.7455357142857143
"[6, 7]",0.001,106,0.896844323192324,0.7455357142857143
"[6, 7]",0.001,107,0.8996837069945676,0.7723214285714286
"[6, 7]",0.001,108,0.8071454960320678,0.8169642857142857
"[6, 7]",0.001,109,0.919077890259879,0.7723214285714286
"[6, 7]",0.001,110,0.7613313794136047,0.7946428571428571
"[6, 7]",0.001,111,0.8198226690292358,0.7723214285714286
"[6, 7]",0.001,112,1.060156992503575,0.7589285714285714
"[6, 7]",0.001,113,0.9123522719102246,0.8080357142857143
"[6, 7]",0.001,114,0.8275191826479775,0.8169642857142857
"[6, 7]",0.001,115,0.9684669237051692,0.8169642857142857
"[6, 7]",0.001,116,1.0769327660756451,0.7946428571428571
"[6, 7]",0.001,117,0.9332106017640659,0.8258928571428571
"[6, 7]",0.001,118,0.890968776174954,0.8214285714285714
