set,learning_rate,epoch,epoch_loss,epoch_acc
"[6, 7]",0.0005,0,7.330673283866678,0.6116071428571429
"[6, 7]",0.0005,1,0.47933181694575716,0.7991071428571429
"[6, 7]",0.0005,2,0.5110789281981332,0.8080357142857143
"[6, 7]",0.0005,3,0.6579312251082489,0.8214285714285714
"[6, 7]",0.0005,4,0.9797428359410593,0.71875
"[6, 7]",0.0005,5,0.5265611463359424,0.8080357142857143
"[6, 7]",0.0005,6,0.5671662113496235,0.7901785714285714
"[6, 7]",0.0005,7,0.615554042160511,0.8169642857142857
"[6, 7]",0.0005,8,0.49217597927365986,0.8392857142857143
"[6, 7]",0.0005,9,0.5475346339600426,0.8125
"[6, 7]",0.0005,10,0.7642878549439567,0.8214285714285714
"[6, 7]",0.0005,11,1.4286885985971562,0.7276785714285714
"[6, 7]",0.0005,12,0.7277556359767914,0.8035714285714286
"[6, 7]",0.0005,13,0.7449830323457718,0.7633928571428571
"[6, 7]",0.0005,14,0.7026065183537347,0.8169642857142857
"[6, 7]",0.0005,15,0.6684877744742802,0.8125
"[6, 7]",0.0005,16,0.5639942224536624,0.8125
"[6, 7]",0.0005,17,0.7767819059746606,0.8035714285714286
"[6, 7]",0.0005,18,0.7267516595976693,0.7946428571428571
"[6, 7]",0.0005,19,0.5096030328422785,0.8348214285714286
"[6, 7]",0.0005,20,0.76223224401474,0.7991071428571429
"[6, 7]",0.0005,21,0.7261720363582883,0.8214285714285714
"[6, 7]",0.0005,22,0.6481168637318271,0.8616071428571429
"[6, 7]",0.0005,23,0.8439610196011407,0.8125
"[6, 7]",0.0005,24,0.8697400316596031,0.8392857142857143
"[6, 7]",0.0005,25,0.6823285740933248,0.8482142857142857
"[6, 7]",0.0005,26,0.9251532448189599,0.8392857142857143
"[6, 7]",0.0005,27,0.6889856074537549,0.7857142857142857
"[6, 7]",0.0005,28,0.5612844484192985,0.8125
"[6, 7]",0.0005,29,0.5023757645062038,0.7946428571428571
"[6, 7]",0.0005,30,0.6220759685550418,0.7723214285714286
"[6, 7]",0.0005,31,0.6036762387624809,0.8258928571428571
"[6, 7]",0.0005,32,0.739701726606914,0.7991071428571429
"[6, 7]",0.0005,33,0.6427691259554454,0.8125
"[6, 7]",0.0005,34,0.6771230399608612,0.8169642857142857
"[6, 7]",0.0005,35,0.699599876999855,0.8169642857142857
"[6, 7]",0.0005,36,0.8251167237758636,0.7901785714285714
"[6, 7]",0.0005,37,0.6674058394772666,0.8214285714285714
"[6, 7]",0.0005,38,0.7982470190950802,0.8125
"[6, 7]",0.0005,39,0.703345462679863,0.8482142857142857
"[6, 7]",0.0005,40,0.6918492955820901,0.8125
"[6, 7]",0.0005,41,0.6826836509363992,0.8258928571428571
"[6, 7]",0.0005,42,1.4924990023885454,0.7008928571428571
"[6, 7]",0.0005,43,0.6771899206297738,0.7410714285714286
"[6, 7]",0.0005,44,0.5998297802039555,0.7991071428571429
"[6, 7]",0.0005,45,0.5070004888943264,0.7946428571428571
"[6, 7]",0.0005,46,0.5038399973085949,0.8125
"[6, 7]",0.0005,47,0.5393836540835244,0.84375
"[6, 7]",0.0005,48,0.5224231226103646,0.8482142857142857
"[6, 7]",0.0005,49,0.5475795524460929,0.8392857142857143
"[6, 7]",0.0005,50,0.5499321499041149,0.8482142857142857
"[6, 7]",0.0005,51,0.5584023360695157,0.8526785714285714
"[6, 7]",0.0005,52,0.570162262235369,0.8526785714285714
"[6, 7]",0.0005,53,0.5823458731174469,0.84375
"[6, 7]",0.0005,54,0.5719895277704511,0.8482142857142857
"[6, 7]",0.0005,55,0.5680265384060996,0.8482142857142857
"[6, 7]",0.0005,56,0.5882893673011235,0.8482142857142857
"[6, 7]",0.0005,57,0.6119050681591034,0.8392857142857143
