set,learning_rate,epoch,epoch_loss,epoch_acc
[5],0.001,0,0.5880916267633438,0.8203125
[5],0.001,1,4.750079244375229,0.6484375
[5],0.001,2,0.4567416924983263,0.7578125
[5],0.001,3,0.4091779291629791,0.828125
[5],0.001,4,0.46092138532549143,0.8515625
[5],0.001,5,0.5960463546216488,0.8046875
[5],0.001,6,0.5022957865148783,0.8515625
[5],0.001,7,0.43679728358983994,0.859375
[5],0.001,8,0.5842508338391781,0.8359375
[5],0.001,9,0.9792186802915239,0.796875
[5],0.001,10,0.5904685296118259,0.78125
[5],0.001,11,0.5888669714331627,0.828125
[5],0.001,12,0.5253634096588939,0.8671875
[5],0.001,13,0.6168563533574343,0.90625
[5],0.001,14,0.7967739291489124,0.78125
[5],0.001,15,0.44221040909178555,0.875
[5],0.001,16,0.6839220862602815,0.8125
[5],0.001,17,1.0394548807435058,0.7578125
[5],0.001,18,0.364709610119462,0.875
[5],0.001,19,0.38615082995966077,0.875
[5],0.001,20,0.6088711506454274,0.84375
[5],0.001,21,0.8048888347111642,0.8359375
[5],0.001,22,0.79671386256814,0.828125
[5],0.001,23,0.6941230725497007,0.8203125
[5],0.001,24,0.8538586795330048,0.75
[5],0.001,25,0.4051721249707043,0.8828125
[5],0.001,26,0.38983705977443606,0.84375
[5],0.001,27,0.644025761866942,0.8359375
[5],0.001,28,0.48894507996737957,0.8984375
[5],0.001,29,1.0651089511629834,0.7890625
[5],0.001,30,0.6234105618568719,0.890625
[5],0.001,31,1.8082596789404306,0.7265625
[5],0.001,32,0.798051543533802,0.7890625
[5],0.001,33,0.8083911128342152,0.8203125
[5],0.001,34,0.6241418565623462,0.8515625
[5],0.001,35,0.500111028784886,0.8515625
[5],0.001,36,0.486759914085269,0.8984375
[5],0.001,37,0.6821663661394268,0.8828125
[5],0.001,38,0.6479385569691658,0.875
[5],0.001,39,1.2574552259948177,0.765625
[5],0.001,40,0.900561973627191,0.78125
[5],0.001,41,0.6420530883478932,0.859375
