set,learning_rate,epoch,epoch_loss,epoch_acc
[5],0.0001,0,0.5206347331404686,0.765625
[5],0.0001,1,0.5321822986006737,0.7578125
[5],0.0001,2,0.7789822332561016,0.734375
[5],0.0001,3,0.6131114438176155,0.7734375
[5],0.0001,4,0.7851685062050819,0.7265625
[5],0.0001,5,0.6857390999794006,0.734375
[5],0.0001,6,0.9654901027679443,0.7265625
[5],0.0001,7,0.7323081362992525,0.8125
[5],0.0001,8,0.9098715726286173,0.796875
[5],0.0001,9,0.7456326223909855,0.796875
[5],0.0001,10,0.6063584350049496,0.828125
[5],0.0001,11,0.7885559927672148,0.7734375
[5],0.0001,12,0.7378764878958464,0.78125
[5],0.0001,13,0.8990397304296494,0.7578125
[5],0.0001,14,0.7478262446820736,0.8359375
[5],0.0001,15,0.7448056354187429,0.828125
[5],0.0001,16,0.6856463921722025,0.84375
[5],0.0001,17,0.4359497744590044,0.875
[5],0.0001,18,0.39817387890070677,0.8984375
[5],0.0001,19,0.46397751569747925,0.9140625
[5],0.0001,20,0.6236958727240562,0.890625
[5],0.0001,21,0.6506564263254404,0.8671875
[5],0.0001,22,0.5575641291216016,0.8828125
[5],0.0001,23,0.5065624229609966,0.8671875
[5],0.0001,24,0.5364832466002554,0.875
[5],0.0001,25,0.5012077796272933,0.875
[5],0.0001,26,0.5928082109894603,0.8671875
[5],0.0001,27,0.5384803430642933,0.875
[5],0.0001,28,0.5585078485310078,0.859375
[5],0.0001,29,0.6022718288004398,0.8671875
[5],0.0001,30,0.5339807830750942,0.875
[5],0.0001,31,0.5408496751915663,0.8671875
[5],0.0001,32,0.5294668655842543,0.8671875
[5],0.0001,33,0.53602365241386,0.859375
[5],0.0001,34,0.5562030759174377,0.859375
[5],0.0001,35,0.5858399933204055,0.8671875
[5],0.0001,36,0.5478293052874506,0.859375
[5],0.0001,37,0.5413487842306495,0.859375
[5],0.0001,38,0.5495092943310738,0.875
[5],0.0001,39,0.5747225387021899,0.890625
[5],0.0001,40,0.5518873878754675,0.875
[5],0.0001,41,0.5674300510436296,0.8671875
[5],0.0001,42,0.5854314295575023,0.875
[5],0.0001,43,0.60681227222085,0.859375
[5],0.0001,44,0.6192247644066811,0.875
[5],0.0001,45,0.5796207990497351,0.890625
[5],0.0001,46,0.5649886261671782,0.8828125
[5],0.0001,47,0.6407155804336071,0.859375
[5],0.0001,48,0.6025815270841122,0.890625
[5],0.0001,49,0.7495014183223248,0.8203125
[5],0.0001,50,0.6536213401705027,0.8125
[5],0.0001,51,0.6556305661797523,0.828125
[5],0.0001,52,0.6718415953218937,0.8125
[5],0.0001,53,0.6425947654061019,0.8671875
[5],0.0001,54,0.5214364528656006,0.7734375
[5],0.0001,55,1.1812332388944924,0.8671875
[5],0.0001,56,1.6061962516887434,0.8125
[5],0.0001,57,0.3166245501488447,0.859375
[5],0.0001,58,0.6143350817437749,0.84375
[5],0.0001,59,0.9302293546263627,0.8046875
[5],0.0001,60,0.5851750896545127,0.8671875
[5],0.0001,61,0.5805568852229044,0.8203125
[5],0.0001,62,0.4768690913915634,0.8671875
[5],0.0001,63,0.47730988590046763,0.8828125
[5],0.0001,64,0.6038264703238383,0.84375
[5],0.0001,65,0.641735807643272,0.8359375
[5],0.0001,66,0.6546226629870944,0.8515625
[5],0.0001,67,0.9844059199094772,0.71875
[5],0.0001,68,0.837259765714407,0.8125
[5],0.0001,69,0.7019552616402507,0.8359375
[5],0.0001,70,0.6482454035431147,0.8515625
[5],0.0001,71,0.6485080644488335,0.8515625
[5],0.0001,72,0.7801715722307563,0.8359375
[5],0.0001,73,0.740888899192214,0.84375
[5],0.0001,74,0.7449282379820943,0.84375
[5],0.0001,75,0.7343065943568945,0.8515625
[5],0.0001,76,0.6534078111872077,0.859375
[5],0.0001,77,0.656904885545373,0.859375
[5],0.0001,78,0.6571447448804975,0.859375
[5],0.0001,79,0.6882030172273517,0.859375
[5],0.0001,80,0.6906140896026045,0.8515625
[5],0.0001,81,0.6936635959427804,0.859375
[5],0.0001,82,0.6773750316351652,0.859375
[5],0.0001,83,0.6719922330230474,0.859375
[5],0.0001,84,0.6811020346358418,0.859375
[5],0.0001,85,0.6990882288664579,0.859375
[5],0.0001,86,0.685025192797184,0.8515625
[5],0.0001,87,0.6700731473974884,0.8515625
[5],0.0001,88,0.680095390882343,0.859375
[5],0.0001,89,0.7010039940942079,0.859375
[5],0.0001,90,0.7137641883455217,0.859375
[5],0.0001,91,0.6774905603379011,0.859375
[5],0.0001,92,0.7006807746365666,0.859375
[5],0.0001,93,0.6965705691836774,0.859375
[5],0.0001,94,0.7081119972281158,0.859375
[5],0.0001,95,0.7206436679698527,0.859375
[5],0.0001,96,0.7055818745866418,0.859375
[5],0.0001,97,0.7062756489031017,0.859375
[5],0.0001,98,0.7408608526457101,0.859375
[5],0.0001,99,0.7357121356762946,0.859375
[5],0.0001,100,0.7219489780254662,0.859375
[5],0.0001,101,0.7461109415162355,0.8515625
[5],0.0001,102,0.7680369557347149,0.84375
[5],0.0001,103,0.7536025319714099,0.8515625
[5],0.0001,104,0.7261136558372527,0.859375
[5],0.0001,105,0.7538882165681571,0.8515625
[5],0.0001,106,0.7230715872719884,0.859375
[5],0.0001,107,0.7277024700306356,0.859375
[5],0.0001,108,0.7791077331639826,0.8515625
[5],0.0001,109,0.7214534129016101,0.859375
[5],0.0001,110,0.7512903192546219,0.84375
[5],0.0001,111,0.7766555664129555,0.8515625
[5],0.0001,112,0.7482304056175053,0.859375
[5],0.0001,113,0.7609031465835869,0.8515625
[5],0.0001,114,0.7497914650011808,0.8515625
[5],0.0001,115,0.7323802437167615,0.859375
[5],0.0001,116,0.7766633271239698,0.859375
[5],0.0001,117,0.7563599306158721,0.859375
[5],0.0001,118,0.7702768363524228,0.8515625
[5],0.0001,119,0.7541643804870546,0.8515625
[5],0.0001,120,0.7638472975231707,0.859375
[5],0.0001,121,0.7772184375207871,0.84375
[5],0.0001,122,0.7767808379139751,0.84375
[5],0.0001,123,0.7685528146103024,0.859375
[5],0.0001,124,0.7669283903669566,0.8515625
[5],0.0001,125,0.739277882501483,0.859375
[5],0.0001,126,0.7405639053322375,0.859375
[5],0.0001,127,0.7906539456453174,0.8515625
[5],0.0001,128,0.7402148633264005,0.859375
[5],0.0001,129,0.7863541508559138,0.859375
[5],0.0001,130,0.7857694597914815,0.859375
[5],0.0001,131,0.7777138631790876,0.859375
[5],0.0001,132,0.7633043178357184,0.859375
[5],0.0001,133,0.7711585620418191,0.859375
[5],0.0001,134,0.7788593613076955,0.859375
[5],0.0001,135,0.8042011999059469,0.84375
[5],0.0001,136,0.774179031373933,0.859375
[5],0.0001,137,0.7445038319565356,0.8515625
[5],0.0001,138,0.7378298814874142,0.859375
[5],0.0001,139,0.7217614112887532,0.859375
[5],0.0001,140,0.7092086640186608,0.859375
[5],0.0001,141,0.7230891771614552,0.859375
[5],0.0001,142,0.7225822466425598,0.859375
[5],0.0001,143,0.7359892008826137,0.859375
[5],0.0001,144,0.7250242158770561,0.859375
[5],0.0001,145,0.7154241888783872,0.8671875
[5],0.0001,146,0.7304616188630462,0.859375
[5],0.0001,147,0.7023731106892228,0.8671875
[5],0.0001,148,0.7202025097794831,0.859375
[5],0.0001,149,0.7443396523594856,0.859375
[5],0.0001,150,0.7098952974192798,0.8671875
[5],0.0001,151,0.7146904915571213,0.8671875
[5],0.0001,152,0.7145398096181452,0.8671875
[5],0.0001,153,0.7295540594495833,0.8671875
[5],0.0001,154,0.7301329167094082,0.859375
[5],0.0001,155,0.7315495642833412,0.859375
[5],0.0001,156,0.7555332407355309,0.859375
[5],0.0001,157,0.7604117083828896,0.859375
[5],0.0001,158,0.7341623846441507,0.859375
[5],0.0001,159,0.7294558642897755,0.859375
[5],0.0001,160,0.7141424906440079,0.8671875
[5],0.0001,161,0.7393889600643888,0.8515625
[5],0.0001,162,0.7305935462936759,0.8671875
[5],0.0001,163,0.7465621988521889,0.8515625
[5],0.0001,164,0.7232854322064668,0.8671875
[5],0.0001,165,0.7413803928066045,0.859375
[5],0.0001,166,0.773406067979522,0.8515625
[5],0.0001,167,0.7523443016689271,0.859375
[5],0.0001,168,0.7422231612727046,0.8671875
[5],0.0001,169,0.7557312862481922,0.8515625
[5],0.0001,170,0.7456726330565289,0.859375
[5],0.0001,171,0.7507647854508832,0.859375
[5],0.0001,172,0.7143486635759473,0.8671875
[5],0.0001,173,0.7227092797402292,0.8671875
[5],0.0001,174,0.7223931143525988,0.875
[5],0.0001,175,0.7316891066730022,0.8671875
[5],0.0001,176,0.7743526280391961,0.859375
[5],0.0001,177,0.8025231189094484,0.8515625
[5],0.0001,178,0.7898129236418754,0.8515625
[5],0.0001,179,0.787198776146397,0.8515625
[5],0.0001,180,0.7342268408101518,0.859375
[5],0.0001,181,1.3067907507065684,0.84375
[5],0.0001,182,1.625988906249404,0.8515625
[5],0.0001,183,1.3475512899458408,0.859375
[5],0.0001,184,0.33429072611033916,0.875
