set,learning_rate,epoch,epoch_loss,epoch_acc
[8],0.0001,0,0.5132716819643974,0.6953125
[8],0.0001,1,0.5338224694132805,0.78125
[8],0.0001,2,0.757893979549408,0.7578125
[8],0.0001,3,0.7442796677350998,0.734375
[8],0.0001,4,0.773490771651268,0.765625
[8],0.0001,5,0.7298445850610733,0.8203125
[8],0.0001,6,0.8767330646514893,0.8203125
[8],0.0001,7,0.6998263895511627,0.765625
[8],0.0001,8,0.6721767634153366,0.734375
[8],0.0001,9,0.7368153780698776,0.765625
[8],0.0001,10,0.8030518218874931,0.7734375
[8],0.0001,11,0.8259429186582565,0.7734375
[8],0.0001,12,0.8312674760818481,0.7890625
[8],0.0001,13,0.7413554415106773,0.8046875
[8],0.0001,14,1.023459568619728,0.8125
[8],0.0001,15,0.8971138000488281,0.8359375
[8],0.0001,16,0.9052382707595825,0.8359375
[8],0.0001,17,0.9382147490978241,0.78125
[8],0.0001,18,1.1383599787950516,0.75
[8],0.0001,19,0.996698409318924,0.8046875
[8],0.0001,20,0.9989113509654999,0.7890625
[8],0.0001,21,0.6507923882454634,0.796875
[8],0.0001,22,0.4600039888173342,0.875
[8],0.0001,23,0.3656000888440758,0.859375
[8],0.0001,24,0.3600640222430229,0.875
[8],0.0001,25,0.3682544585317373,0.8671875
[8],0.0001,26,1.1085655204951763,0.7890625
[8],0.0001,27,0.5563364326953888,0.796875
[8],0.0001,28,0.4391582738608122,0.8515625
[8],0.0001,29,0.538334459066391,0.828125
[8],0.0001,30,0.5573282763361931,0.8203125
[8],0.0001,31,0.573616199195385,0.828125
[8],0.0001,32,0.6593987233936787,0.8203125
[8],0.0001,33,0.8438423536717892,0.8203125
[8],0.0001,34,0.7010516300797462,0.796875
[8],0.0001,35,0.8643428683280945,0.7734375
[8],0.0001,36,0.7575881630182266,0.7734375
[8],0.0001,37,0.7571226507425308,0.7734375
[8],0.0001,38,0.5881881266832352,0.8046875
[8],0.0001,39,0.6345714330673218,0.796875
[8],0.0001,40,0.6027612462639809,0.7890625
[8],0.0001,41,0.6021318733692169,0.8046875
[8],0.0001,42,0.7063773348927498,0.7890625
[8],0.0001,43,0.6794820725917816,0.828125
[8],0.0001,44,0.67916040122509,0.8359375
[8],0.0001,45,0.6993785984814167,0.8359375
[8],0.0001,46,0.7626281380653381,0.8125
[8],0.0001,47,0.7077263817191124,0.8359375
[8],0.0001,48,0.6607977524399757,0.8203125
[8],0.0001,49,0.6844558417797089,0.8125
[8],0.0001,50,0.6793363019824028,0.8203125
[8],0.0001,51,0.7307116985321045,0.8046875
[8],0.0001,52,0.7069086283445358,0.8046875
[8],0.0001,53,0.7020320892333984,0.8125
[8],0.0001,54,0.7858101576566696,0.8046875
[8],0.0001,55,0.7538603097200394,0.8125
[8],0.0001,56,0.702781468629837,0.828125
[8],0.0001,57,0.6961393654346466,0.828125
[8],0.0001,58,0.719331905245781,0.828125
[8],0.0001,59,0.7550880610942841,0.8125
[8],0.0001,60,0.7276556044816971,0.8203125
[8],0.0001,61,0.7706130892038345,0.8125
[8],0.0001,62,0.751239538192749,0.8125
[8],0.0001,63,0.7726083993911743,0.8125
[8],0.0001,64,0.7740626633167267,0.8125
[8],0.0001,65,0.8075433224439621,0.8046875
[8],0.0001,66,0.8056441694498062,0.796875
[8],0.0001,67,0.7914316654205322,0.8046875
[8],0.0001,68,0.6756978556513786,0.8203125
[8],0.0001,69,0.6891809925436974,0.8203125
[8],0.0001,70,0.8536758869886398,0.796875
[8],0.0001,71,0.7041308730840683,0.828125
[8],0.0001,72,0.7410356774926186,0.828125
[8],0.0001,73,0.7731731235980988,0.8125
[8],0.0001,74,0.7709037363529205,0.8046875
[8],0.0001,75,0.7101292461156845,0.8203125
[8],0.0001,76,0.7734117656946182,0.8046875
[8],0.0001,77,0.797466829419136,0.8125
[8],0.0001,78,0.8325061202049255,0.8046875
[8],0.0001,79,0.8466466814279556,0.8046875
[8],0.0001,80,0.7744681537151337,0.8125
[8],0.0001,81,0.7572346031665802,0.8046875
[8],0.0001,82,0.7897428870201111,0.8203125
[8],0.0001,83,0.8476249575614929,0.796875
[8],0.0001,84,0.7726640999317169,0.8046875
[8],0.0001,85,0.7056111916899681,0.828125
[8],0.0001,86,0.6871571689844131,0.828125
[8],0.0001,87,0.7182397842407227,0.828125
[8],0.0001,88,0.7204657047986984,0.8359375
[8],0.0001,89,0.7909597009420395,0.8203125
[8],0.0001,90,0.724964439868927,0.828125
[8],0.0001,91,0.76863232254982,0.8046875
[8],0.0001,92,0.7874631136655807,0.8046875
[8],0.0001,93,0.8304094225168228,0.8203125
[8],0.0001,94,0.7819652855396271,0.8125
[8],0.0001,95,0.7878575474023819,0.8046875
[8],0.0001,96,0.7794283330440521,0.8125
[8],0.0001,97,0.7477660179138184,0.8125
[8],0.0001,98,0.7133434787392616,0.828125
[8],0.0001,99,0.7819717079401016,0.8203125
[8],0.0001,100,0.7499980926513672,0.8203125
[8],0.0001,101,0.6911845877766609,0.828125
[8],0.0001,102,0.7329844385385513,0.8203125
[8],0.0001,103,0.6895897090435028,0.8359375
[8],0.0001,104,0.7679326236248016,0.828125
[8],0.0001,105,0.7170672938227654,0.8359375
[8],0.0001,106,0.7596771717071533,0.8203125
[8],0.0001,107,0.7529990077018738,0.8203125
[8],0.0001,108,0.7194055318832397,0.828125
[8],0.0001,109,0.7467782497406006,0.8203125
[8],0.0001,110,0.721890427172184,0.8359375
[8],0.0001,111,0.7013868987560272,0.8359375
[8],0.0001,112,0.7855823487043381,0.828125
[8],0.0001,113,0.7622873783111572,0.8203125
[8],0.0001,114,0.8114655166864395,0.8203125
[8],0.0001,115,0.7603737413883209,0.8359375
[8],0.0001,116,0.6854294016957283,0.828125
[8],0.0001,117,0.7291672229766846,0.828125
[8],0.0001,118,0.7256897836923599,0.828125
[8],0.0001,119,0.8168251812458038,0.8125
[8],0.0001,120,0.8222788125276566,0.8203125
[8],0.0001,121,0.7461226060986519,0.8203125
[8],0.0001,122,0.7741716951131821,0.828125
[8],0.0001,123,0.7871808558702469,0.8203125
[8],0.0001,124,0.7688036412000656,0.8203125
[8],0.0001,125,0.8110200464725494,0.8203125
[8],0.0001,126,0.8576853275299072,0.8125
[8],0.0001,127,0.7650414705276489,0.8203125
[8],0.0001,128,0.7578191384673119,0.8359375
[8],0.0001,129,0.7937564551830292,0.8359375
[8],0.0001,130,0.7360359653830528,0.84375
[8],0.0001,131,0.7715595364570618,0.8359375
[8],0.0001,132,0.8142253458499908,0.828125
[8],0.0001,133,2.063792809844017,0.7890625
[8],0.0001,134,3.7931148931384087,0.5703125
[8],0.0001,135,0.3412485048174858,0.8359375
[8],0.0001,136,0.4986552447080612,0.8203125
[8],0.0001,137,0.4710964933037758,0.8125
[8],0.0001,138,0.47078756615519524,0.8359375
[8],0.0001,139,0.27155886217951775,0.8515625
[8],0.0001,140,0.340621680021286,0.8671875
[8],0.0001,141,0.25068296026438475,0.8828125
[8],0.0001,142,0.5292011648416519,0.8203125
[8],0.0001,143,0.45403412729501724,0.796875
[8],0.0001,144,0.5738127082586288,0.828125
[8],0.0001,145,0.5676711946725845,0.8125
[8],0.0001,146,0.3868719395250082,0.8125
[8],0.0001,147,0.40571047738194466,0.828125
[8],0.0001,148,0.42663636803627014,0.7890625
[8],0.0001,149,0.5634347684681416,0.796875
[8],0.0001,150,0.5240496881306171,0.796875
[8],0.0001,151,0.5262856185436249,0.78125
[8],0.0001,152,0.5550106391310692,0.78125
[8],0.0001,153,0.4944782704114914,0.78125
[8],0.0001,154,0.4702683612704277,0.7734375
[8],0.0001,155,0.5064157843589783,0.78125
[8],0.0001,156,0.4918314665555954,0.7734375
[8],0.0001,157,0.5488699376583099,0.765625
[8],0.0001,158,0.598743811249733,0.7890625
[8],0.0001,159,0.550544984638691,0.7578125
[8],0.0001,160,0.5516726598143578,0.765625
[8],0.0001,161,0.5871255546808243,0.7578125
[8],0.0001,162,0.5985792800784111,0.7734375
[8],0.0001,163,0.5991837903857231,0.765625
[8],0.0001,164,0.5575874745845795,0.7578125
[8],0.0001,165,0.5326358862221241,0.765625
[8],0.0001,166,0.5498701892793179,0.75
[8],0.0001,167,0.5750186070799828,0.75
[8],0.0001,168,0.5668704658746719,0.75
[8],0.0001,169,0.5744844004511833,0.765625
[8],0.0001,170,0.5903332903981209,0.7578125
[8],0.0001,171,0.6742321327328682,0.8359375
[8],0.0001,172,0.692075826227665,0.8046875
[8],0.0001,173,0.7934603244066238,0.796875
[8],0.0001,174,0.9193525724112988,0.75
[8],0.0001,175,0.6104269921779633,0.78125
[8],0.0001,176,0.6860368922352791,0.7734375
[8],0.0001,177,0.7555031701922417,0.765625
[8],0.0001,178,0.7920580506324768,0.7578125
[8],0.0001,179,0.7882146462798119,0.765625
[8],0.0001,180,0.721132293343544,0.765625
[8],0.0001,181,0.7627443969249725,0.7734375
[8],0.0001,182,0.7728908509016037,0.765625
[8],0.0001,183,0.7464637011289597,0.7890625
[8],0.0001,184,0.7834777235984802,0.7734375
[8],0.0001,185,0.7707482501864433,0.7890625
[8],0.0001,186,0.7992819398641586,0.78125
[8],0.0001,187,0.7810689061880112,0.78125
[8],0.0001,188,0.7709693387150764,0.78125
[8],0.0001,189,0.7872933745384216,0.78125
[8],0.0001,190,0.8861856311559677,0.765625
[8],0.0001,191,0.8532570526003838,0.765625
[8],0.0001,192,0.7856467291712761,0.75
[8],0.0001,193,0.5849023684859276,0.8125
[8],0.0001,194,0.5654834657907486,0.7734375
[8],0.0001,195,0.6597234383225441,0.7890625
[8],0.0001,196,0.7275592014193535,0.7890625
[8],0.0001,197,0.7408670336008072,0.78125
[8],0.0001,198,0.7471021488308907,0.7890625
[8],0.0001,199,0.7390165254473686,0.7890625
[8],0.0001,200,0.7888599261641502,0.7890625
[8],0.0001,201,0.8023488447070122,0.7890625
[8],0.0001,202,0.7931052297353745,0.7890625
[8],0.0001,203,0.7960244938731194,0.78125
[8],0.0001,204,0.8474770486354828,0.78125
[8],0.0001,205,0.8190273344516754,0.7890625
[8],0.0001,206,0.7610591650009155,0.78125
[8],0.0001,207,0.8072197884321213,0.7734375
[8],0.0001,208,0.8003408312797546,0.7890625
[8],0.0001,209,0.8205815479159355,0.78125
[8],0.0001,210,0.7807526811957359,0.7890625
[8],0.0001,211,0.8088989108800888,0.78125
[8],0.0001,212,0.8105276525020599,0.7890625
[8],0.0001,213,0.8105704560875893,0.7890625
[8],0.0001,214,0.8375027403235435,0.7890625
[8],0.0001,215,0.8184993043541908,0.78125
[8],0.0001,216,0.7919580712914467,0.7890625
[8],0.0001,217,0.8505898863077164,0.7890625
[8],0.0001,218,0.768372118473053,0.78125
[8],0.0001,219,0.741985909640789,0.78125
[8],0.0001,220,0.7718390002846718,0.78125
[8],0.0001,221,0.7617157995700836,0.78125
[8],0.0001,222,0.7926529943943024,0.78125
[8],0.0001,223,0.8089140504598618,0.7734375
[8],0.0001,224,0.7592137455940247,0.78125
[8],0.0001,225,0.8008535504341125,0.7734375
[8],0.0001,226,0.7891900837421417,0.78125
[8],0.0001,227,0.8065706789493561,0.78125
[8],0.0001,228,0.8269181177020073,0.78125
[8],0.0001,229,0.8033605739474297,0.78125
[8],0.0001,230,0.8219564035534859,0.78125
[8],0.0001,231,0.8254294320940971,0.78125
[8],0.0001,232,0.8505551517009735,0.78125
[8],0.0001,233,0.8613526746630669,0.78125
[8],0.0001,234,0.8648631721735001,0.7890625
[8],0.0001,235,1.0126147270202637,0.78125
[8],0.0001,236,1.1029990166425705,0.78125
[8],0.0001,237,1.1467725709080696,0.78125
[8],0.0001,238,1.0820156782865524,0.765625
[8],0.0001,239,1.114365741610527,0.7578125
[8],0.0001,240,1.0754131823778152,0.7734375
[8],0.0001,241,1.0517824664711952,0.796875
[8],0.0001,242,1.0935746431350708,0.796875
[8],0.0001,243,1.1144211739301682,0.78125
[8],0.0001,244,1.1893474161624908,0.78125
[8],0.0001,245,1.180188775062561,0.78125
[8],0.0001,246,1.2433034852147102,0.78125
