set,learning_rate,epoch,epoch_loss,epoch_acc
[1],0.0001,0,0.7044728845357895,0.6343750059604645
[1],0.0001,1,0.8159752488136292,0.6843750029802322
[1],0.0001,2,0.9348062574863434,0.5921875014901161
[1],0.0001,3,1.1142039149999619,0.5609375014901161
[1],0.0001,4,1.252065360546112,0.6234375014901161
[1],0.0001,5,1.3179814517498016,0.6656250059604645
[1],0.0001,6,1.4299521446228027,0.6234375014901161
[1],0.0001,7,1.455884888768196,0.5656250007450581
[1],0.0001,8,1.2997567653656006,0.6812500059604645
[1],0.0001,9,1.5417236685752869,0.6343750059604645
[1],0.0001,10,1.8146250545978546,0.5734375007450581
[1],0.0001,11,1.299970418214798,0.6500000059604645
[1],0.0001,12,1.4425227493047714,0.6046875007450581
[1],0.0001,13,1.8052718192338943,0.53125
[1],0.0001,14,1.5232796967029572,0.6125000007450581
[1],0.0001,15,1.724885255098343,0.6046875007450581
[1],0.0001,16,2.080872118473053,0.6125000007450581
[1],0.0001,17,1.749611422419548,0.6625000014901161
[1],0.0001,18,1.7454665154218674,0.6703125014901161
[1],0.0001,19,1.7489515542984009,0.6859375014901161
[1],0.0001,20,1.9136824905872345,0.6859375014901161
[1],0.0001,21,1.7344043254852295,0.7437500059604645
[1],0.0001,22,1.5951418280601501,0.7281250059604645
[1],0.0001,23,1.6377964466810226,0.7281250059604645
[1],0.0001,24,1.8377729058265686,0.7203125059604645
[1],0.0001,25,2.2302853763103485,0.5968750007450581
[1],0.0001,26,2.1263990998268127,0.6046875007450581
[1],0.0001,27,1.930008515715599,0.6703125014901161
[1],0.0001,28,1.9919168800115585,0.6781250014901161
[1],0.0001,29,1.8079214245080948,0.6703125014901161
[1],0.0001,30,1.7737445533275604,0.6703125014901161
[1],0.0001,31,1.7484899461269379,0.6625000014901161
[1],0.0001,32,1.6641113460063934,0.6812500059604645
[1],0.0001,33,1.9269897490739822,0.7046875059604645
[1],0.0001,34,1.9599275588989258,0.7046875059604645
[1],0.0001,35,2.239624559879303,0.7046875059604645
[1],0.0001,36,1.8507062494754791,0.6890625059604645
[1],0.0001,37,1.9263640940189362,0.6468750014901161
[1],0.0001,38,1.887616515159607,0.6390625014901161
[1],0.0001,39,2.052190661430359,0.7046875059604645
[1],0.0001,40,2.4106767773628235,0.6125000007450581
[1],0.0001,41,1.740534484386444,0.6625000014901161
[1],0.0001,42,1.918998897075653,0.6125000007450581
[1],0.0001,43,2.3517736196517944,0.6046875007450581
[1],0.0001,44,1.8618144392967224,0.5968750007450581
[1],0.0001,45,1.87106391787529,0.5812500007450581
[1],0.0001,46,1.6389584392309189,0.6859375014901161
[1],0.0001,47,1.448745220899582,0.7781250029802322
[1],0.0001,48,1.6055690199136734,0.7125000059604645
[1],0.0001,49,1.5540404319763184,0.6968750059604645
[1],0.0001,50,1.896679162979126,0.7046875059604645
[1],0.0001,51,1.861308068037033,0.6890625059604645
[1],0.0001,52,1.3626464381814003,0.6343750059604645
[1],0.0001,53,1.9219343960285187,0.7203125059604645
[1],0.0001,54,1.8396078944206238,0.7359375059604645
[1],0.0001,55,2.455992668867111,0.7281250059604645
[1],0.0001,56,2.4426572024822235,0.6781250014901161
[1],0.0001,57,4.089111149311066,0.5812500007450581
[1],0.0001,58,2.663736343383789,0.6968750059604645
[1],0.0001,59,2.4375141113996506,0.7046875059604645
[1],0.0001,60,2.7325542867183685,0.7125000059604645
[1],0.0001,61,2.911009669303894,0.7125000059604645
[1],0.0001,62,3.1511492133140564,0.7046875059604645
[1],0.0001,63,3.1066146194934845,0.7125000059604645
[1],0.0001,64,3.0516252517700195,0.6890625059604645
[1],0.0001,65,3.2169979214668274,0.6890625059604645
[1],0.0001,66,3.1930447816848755,0.6968750059604645
[1],0.0001,67,3.15873783826828,0.7046875059604645
[1],0.0001,68,3.156065195798874,0.7046875059604645
[1],0.0001,69,3.162275344133377,0.6968750059604645
[1],0.0001,70,2.9018775820732117,0.7203125059604645
[1],0.0001,71,2.760879337787628,0.7125000059604645
[1],0.0001,72,2.8891907930374146,0.6890625059604645
[1],0.0001,73,3.0307408273220062,0.6968750059604645
[1],0.0001,74,3.028560608625412,0.6968750059604645
[1],0.0001,75,2.9472576379776,0.7046875059604645
[1],0.0001,76,2.8889022171497345,0.6968750059604645
[1],0.0001,77,2.9826565384864807,0.6968750059604645
[1],0.0001,78,2.963153660297394,0.6968750059604645
[1],0.0001,79,3.0453481674194336,0.6968750059604645
[1],0.0001,80,2.901488333940506,0.7046875059604645
[1],0.0001,81,3.119366019964218,0.6968750059604645
[1],0.0001,82,2.965333342552185,0.7125000059604645
[1],0.0001,83,2.9727217257022858,0.7125000059604645
[1],0.0001,84,2.9607613682746887,0.7125000059604645
[1],0.0001,85,2.983430504798889,0.7125000059604645
[1],0.0001,86,2.9640349596738815,0.7203125059604645
[1],0.0001,87,3.0929736495018005,0.7203125059604645
[1],0.0001,88,2.990649849176407,0.7125000059604645
[1],0.0001,89,2.9585441052913666,0.7203125059604645
[1],0.0001,90,2.9789760410785675,0.7203125059604645
[1],0.0001,91,3.0382992923259735,0.7203125059604645
[1],0.0001,92,2.9652172327041626,0.7125000059604645
[1],0.0001,93,3.0447641611099243,0.7203125059604645
[1],0.0001,94,2.933680832386017,0.7281250059604645
[1],0.0001,95,2.9956214427948,0.7203125059604645
[1],0.0001,96,2.925527572631836,0.7203125059604645
