set,learning_rate,epoch,epoch_loss,epoch_acc
[5],0.0005,0,3.3005939572940406,0.65625
[5],0.0005,1,0.3234889801242389,0.8359375
[5],0.0005,2,0.2704224123590393,0.8984375
[5],0.0005,3,0.5177346422569826,0.8671875
[5],0.0005,4,0.33792524938689894,0.890625
[5],0.0005,5,0.5199681766098365,0.8671875
[5],0.0005,6,0.8352922102976663,0.84375
[5],0.0005,7,0.5335601025726646,0.8828125
[5],0.0005,8,0.42937202006578445,0.875
[5],0.0005,9,0.4549385718128178,0.8984375
[5],0.0005,10,0.4520735878031701,0.8984375
[5],0.0005,11,0.5968462087548687,0.890625
[5],0.0005,12,1.1773843002301874,0.796875
[5],0.0005,13,0.23231910727918148,0.9296875
[5],0.0005,14,0.214033889118582,0.9375
[5],0.0005,15,0.5004432749665284,0.8828125
[5],0.0005,16,0.29904548707418144,0.921875
[5],0.0005,17,0.6239597414969467,0.828125
[5],0.0005,18,0.41539280768483877,0.921875
[5],0.0005,19,0.4649795211298624,0.8828125
[5],0.0005,20,0.821938435692573,0.859375
[5],0.0005,21,0.5446399744250812,0.859375
[5],0.0005,22,0.6614711044821888,0.78125
[5],0.0005,23,0.51689364266349,0.859375
[5],0.0005,24,0.6673171104848734,0.8671875
[5],0.0005,25,0.5260224156081676,0.84375
[5],0.0005,26,1.004751164073241,0.78125
[5],0.0005,27,0.5173259419389069,0.8828125
[5],0.0005,28,0.5533589658625715,0.84375
[5],0.0005,29,0.5534851988777518,0.8671875
[5],0.0005,30,0.7641011498635635,0.859375
[5],0.0005,31,0.6872657417261507,0.8671875
[5],0.0005,32,0.682729227191885,0.8671875
[5],0.0005,33,0.6410779749639914,0.875
[5],0.0005,34,0.5893098996893968,0.890625
[5],0.0005,35,0.5852498862950597,0.8984375
[5],0.0005,36,0.5897491036157589,0.8984375
[5],0.0005,37,0.6110001384222414,0.8984375
[5],0.0005,38,0.6474204335390823,0.8984375
[5],0.0005,39,0.6797067276129383,0.890625
[5],0.0005,40,0.7042962394370988,0.890625
[5],0.0005,41,0.6903033677517669,0.8984375
[5],0.0005,42,0.7356845417270961,0.8828125
[5],0.0005,43,0.7409866081143264,0.8828125
[5],0.0005,44,0.7461067727090267,0.890625
[5],0.0005,45,0.7590333874759381,0.8828125
[5],0.0005,46,0.7481052903731324,0.875
[5],0.0005,47,0.7541009996748471,0.890625
[5],0.0005,48,0.7777428176559624,0.8828125
[5],0.0005,49,0.7492425233576796,0.890625
[5],0.0005,50,0.7450220981954772,0.890625
[5],0.0005,51,0.7743698966878583,0.890625
[5],0.0005,52,0.7746082749490597,0.8828125
[5],0.0005,53,0.8016108990623252,0.8828125
[5],0.0005,54,0.7563750395893294,0.890625
[5],0.0005,55,0.7608804894571222,0.890625
[5],0.0005,56,0.7672866031334706,0.890625
[5],0.0005,57,0.7764325528787595,0.890625
[5],0.0005,58,0.7724572729530337,0.8828125
[5],0.0005,59,0.7518847589362849,0.890625
[5],0.0005,60,0.7752038888611423,0.8828125
[5],0.0005,61,0.7697640787555429,0.8984375
[5],0.0005,62,0.7678067548440595,0.8984375
[5],0.0005,63,0.7932035570493099,0.8828125
[5],0.0005,64,0.7801917172018875,0.8828125
[5],0.0005,65,0.8072074637730111,0.890625
[5],0.0005,66,0.77876636500514,0.8984375
[5],0.0005,67,0.7974871053147581,0.8828125
[5],0.0005,68,0.7824883973507895,0.8828125
[5],0.0005,69,0.8206677619914444,0.875
[5],0.0005,70,0.8283254910656979,0.8828125
[5],0.0005,71,0.7854111780716266,0.8828125
[5],0.0005,72,0.796161771111656,0.8984375
[5],0.0005,73,0.8375172085361555,0.8828125
[5],0.0005,74,0.8169489346946648,0.8828125
[5],0.0005,75,0.8386587495733693,0.890625
[5],0.0005,76,0.8157124994349942,0.8828125
[5],0.0005,77,0.8214741605115705,0.8828125
[5],0.0005,78,0.777734819041143,0.8984375
[5],0.0005,79,0.7967758726299508,0.890625
[5],0.0005,80,0.8469756988247354,0.8828125
[5],0.0005,81,0.92132617282914,0.8125
[5],0.0005,82,1.4692007264384301,0.7734375
[5],0.0005,83,0.886801783926785,0.8359375
[5],0.0005,84,0.5835623585153371,0.828125
[5],0.0005,85,0.5053481254726648,0.8515625
[5],0.0005,86,0.4624451482668519,0.8984375
[5],0.0005,87,0.543404299300164,0.859375
[5],0.0005,88,0.598486068600323,0.8515625
[5],0.0005,89,0.47272423398680985,0.90625
[5],0.0005,90,0.3904825590434484,0.890625
[5],0.0005,91,0.21773906762246042,0.9140625
[5],0.0005,92,0.5690869418613147,0.8359375
[5],0.0005,93,0.3652456286654342,0.8984375
[5],0.0005,94,0.5091478767863009,0.8828125
[5],0.0005,95,0.5065682818967616,0.8984375
[5],0.0005,96,0.42191862598701846,0.921875
[5],0.0005,97,0.4619874573763809,0.9140625
[5],0.0005,98,0.4657825007016072,0.9140625
[5],0.0005,99,0.4625007087888662,0.921875
[5],0.0005,100,0.48558476662583416,0.9140625
[5],0.0005,101,0.5040335646408494,0.90625
[5],0.0005,102,0.47945118657662533,0.9140625
[5],0.0005,103,0.5288360507511243,0.90625
[5],0.0005,104,0.49906553937034914,0.9140625
[5],0.0005,105,0.5053752896710648,0.9140625
[5],0.0005,106,0.5137239956602571,0.9140625
[5],0.0005,107,0.518375705145445,0.90625
[5],0.0005,108,0.5106871051175403,0.90625
[5],0.0005,109,0.5401418296787597,0.90625
[5],0.0005,110,0.5454348013008712,0.90625
[5],0.0005,111,0.5087181376220542,0.90625
[5],0.0005,112,0.5447616017008841,0.8984375
[5],0.0005,113,0.5226514402493194,0.90625
[5],0.0005,114,0.5755891899461858,0.8984375
[5],0.0005,115,0.5484581592027098,0.90625
[5],0.0005,116,0.5421663114830153,0.90625
[5],0.0005,117,0.57262850263578,0.8984375
[5],0.0005,118,0.6634396956105775,0.8671875
[5],0.0005,119,0.5322592001757585,0.90625
[5],0.0005,120,0.7217813638784492,0.8515625
[5],0.0005,121,1.2303018965758383,0.7734375
[5],0.0005,122,0.3580716662108898,0.90625
[5],0.0005,123,0.46174959192285314,0.875
[5],0.0005,124,0.8319302851959947,0.8125
[5],0.0005,125,0.6241862461611163,0.8359375
[5],0.0005,126,0.586126622161828,0.890625
[5],0.0005,127,0.3699958445504308,0.875
[5],0.0005,128,0.4462048690766096,0.8515625
[5],0.0005,129,0.4574529565870762,0.8359375
[5],0.0005,130,0.6840047759469599,0.84375
[5],0.0005,131,0.720988327608211,0.84375
[5],0.0005,132,0.904436148237437,0.8125
[5],0.0005,133,0.8613434922299348,0.8125
[5],0.0005,134,0.906871227605734,0.8125
[5],0.0005,135,0.8899072106869426,0.8203125
[5],0.0005,136,0.8898840191832278,0.8203125
[5],0.0005,137,0.8994932453788351,0.8203125
[5],0.0005,138,0.9005649364553392,0.8203125
[5],0.0005,139,0.8406811450840905,0.828125
[5],0.0005,140,0.773527876008302,0.859375
[5],0.0005,141,0.743193996080663,0.859375
[5],0.0005,142,0.7342936777276918,0.8515625
[5],0.0005,143,0.7512686494155787,0.8515625
[5],0.0005,144,0.754102373670321,0.859375
[5],0.0005,145,0.7424641771940514,0.8671875
[5],0.0005,146,0.7233472977532074,0.8671875
[5],0.0005,147,0.7278750477125868,0.859375
[5],0.0005,148,0.7863938721711747,0.859375
