set,learning_rate,epoch,epoch_loss,epoch_acc
"[6, 7]",5e-05,0,0.6031714762960162,0.6517857142857143
"[6, 7]",5e-05,1,0.6258687121527535,0.65625
"[6, 7]",5e-05,2,0.6861095939363752,0.6651785714285714
"[6, 7]",5e-05,3,0.7750793610300336,0.6741071428571429
"[6, 7]",5e-05,4,0.9147884334836688,0.6830357142857143
"[6, 7]",5e-05,5,0.9296024697167533,0.6696428571428571
"[6, 7]",5e-05,6,0.86605418579919,0.71875
"[6, 7]",5e-05,7,0.9257878065109253,0.6964285714285714
"[6, 7]",5e-05,8,0.8913295524460929,0.6964285714285714
"[6, 7]",5e-05,9,0.9453474623816354,0.6964285714285714
"[6, 7]",5e-05,10,0.9718377760478428,0.7098214285714286
"[6, 7]",5e-05,11,0.9264498778751918,0.7321428571428571
"[6, 7]",5e-05,12,0.9086450891835349,0.71875
"[6, 7]",5e-05,13,0.9591493862015861,0.71875
"[6, 7]",5e-05,14,1.0358207481248038,0.7321428571428571
"[6, 7]",5e-05,15,1.226730683020183,0.7098214285714286
"[6, 7]",5e-05,16,1.0162040420940943,0.7098214285714286
"[6, 7]",5e-05,17,0.8815447900976453,0.78125
"[6, 7]",5e-05,18,0.9488103474889483,0.7633928571428571
"[6, 7]",5e-05,19,0.9847306949751717,0.7366071428571429
"[6, 7]",5e-05,20,0.9901226844106402,0.7366071428571429
"[6, 7]",5e-05,21,1.00578373670578,0.7544642857142857
"[6, 7]",5e-05,22,0.9855356301580157,0.7321428571428571
"[6, 7]",5e-05,23,0.9195737753595624,0.7321428571428571
"[6, 7]",5e-05,24,0.8955360523291996,0.7589285714285714
"[6, 7]",5e-05,25,0.8212837789739881,0.7723214285714286
"[6, 7]",5e-05,26,0.8252080849238804,0.7455357142857143
"[6, 7]",5e-05,27,0.750586381980351,0.7678571428571429
"[6, 7]",5e-05,28,0.8738173757280622,0.7589285714285714
"[6, 7]",5e-05,29,0.9231791879449572,0.7321428571428571
"[6, 7]",5e-05,30,0.9113384016922542,0.7633928571428571
