array_idx,epoch,epoch_loss,epoch_acc
[8],0,0.5121736899018288,0.734375
[8],1,0.6204425394535065,0.703125
[8],2,0.5676687061786652,0.7265625
[8],3,0.5204124972224236,0.75
[8],4,0.5451586320996284,0.734375
[8],5,0.4928564578294754,0.7421875
[8],6,0.48200947791337967,0.71875
[8],7,0.46499772369861603,0.7265625
[8],8,0.48666586726903915,0.7421875
[8],9,0.4084710218012333,0.828125
[8],10,0.5971437394618988,0.625
[8],11,0.4573511332273483,0.7421875
[8],12,0.7390592694282532,0.65625
[8],13,0.4903849307447672,0.7265625
[8],14,0.48083158815279603,0.75
[8],15,0.44219231605529785,0.8046875
[8],16,0.3386724339798093,0.8515625
[8],17,0.33753851801157,0.890625
[8],18,0.32814697176218033,0.90625
[8],19,0.3060664050281048,0.875
[8],20,0.3360503204166889,0.875
[8],21,0.366354338824749,0.8203125
[8],22,0.5989406704902649,0.75
[8],23,0.5391642302274704,0.6953125
[8],24,0.33764736354351044,0.875
[8],25,0.38430620916187763,0.8359375
[8],26,0.3800695464015007,0.8125
[8],27,0.3552398756146431,0.796875
[8],28,0.3624422363936901,0.859375
[8],29,0.37187990359961987,0.8671875
[8],30,0.37314119562506676,0.8515625
[8],31,0.3870404101908207,0.7890625
[8],32,0.5646539963781834,0.7421875
[8],33,0.36019422113895416,0.8125
[8],34,0.35120172798633575,0.796875
[8],35,0.2739095725119114,0.90625
[8],36,0.34112611785531044,0.8203125
[8],37,0.5220674648880959,0.7734375
[8],38,0.6009453535079956,0.640625
[8],39,0.4752712994813919,0.7734375
[8],40,0.34268738329410553,0.796875
[8],41,0.29909368976950645,0.8671875
[8],42,0.32456912100315094,0.859375
[8],43,0.3223255183547735,0.859375
[8],44,0.3505086749792099,0.8046875
[8],45,0.3772937282919884,0.8203125
[8],46,0.30912012606859207,0.8515625
[8],47,0.28681300207972527,0.84375
[8],48,0.3537464290857315,0.828125
[8],49,0.4904477298259735,0.7734375
[8],50,0.53144271671772,0.7734375
[8],51,0.6097922176122665,0.7421875
[8],52,0.4079185649752617,0.8125
[8],53,0.325846366584301,0.859375
[8],54,0.4092574268579483,0.796875
[8],55,0.4516509175300598,0.71875
[8],56,0.5771766752004623,0.7109375
[8],57,0.4758180119097233,0.7421875
[8],58,0.27388468384742737,0.9296875
[8],59,0.3228856474161148,0.8359375
[8],60,0.3015679642558098,0.859375
[8],61,0.3961378335952759,0.8125
[8],62,0.2511127293109894,0.9296875
[8],63,0.38359734788537025,0.8125
[8],64,0.3514542579650879,0.84375
[8],65,0.4700804874300957,0.7109375
[8],66,0.6456003692001104,0.671875
[8],67,0.6531674489378929,0.7421875
[8],68,0.451268307864666,0.8125
[8],69,0.46750767156481743,0.8046875
[8],70,0.4570406638085842,0.8203125
[8],71,0.6350311264395714,0.75
[8],72,0.584139883518219,0.734375
[8],73,0.4219527989625931,0.8125
[8],74,0.40783894062042236,0.828125
[8],75,0.41060756891965866,0.8203125
[8],76,0.5572098754346371,0.765625
[8],77,0.4052964150905609,0.796875
[8],78,0.37008704245090485,0.8046875
[8],79,0.44945429265499115,0.796875
[8],80,0.356888122856617,0.8359375
[8],81,0.375814039260149,0.84375
[8],82,0.4408109039068222,0.8203125
[8],83,0.44738899916410446,0.796875
[8],84,0.3876446560025215,0.8359375
[8],85,0.4535520300269127,0.828125
[8],86,0.6685208529233932,0.734375
[8],87,0.4544477015733719,0.8125
[8],88,0.45594385266304016,0.8203125
[8],89,0.41360875964164734,0.796875
[8],90,0.30075667053461075,0.8359375
[8],91,0.28730200603604317,0.84375
[8],92,0.3994290679693222,0.796875
[8],93,0.3983529508113861,0.796875
[8],94,0.4128185287117958,0.765625
[8],95,0.5903892405331135,0.765625
[8],96,0.46318405121564865,0.765625
[8],97,0.3796907961368561,0.8125
[8],98,0.3553526848554611,0.8359375
[8],99,0.5067877024412155,0.7734375
[8],100,0.35518059879541397,0.796875
[8],101,0.3567759394645691,0.8515625
[8],102,0.5027318894863129,0.7890625
[8],103,0.5265587791800499,0.7421875
[8],104,0.803288109600544,0.7578125
[8],105,0.4582642987370491,0.765625
[8],106,0.370666217058897,0.7578125
[8],107,0.7192111387848854,0.7578125
[8],108,0.6337295398116112,0.75
[8],109,0.6560503989458084,0.734375
[8],110,0.4005151689052582,0.8046875
[8],111,0.6867580488324165,0.7578125
[8],112,0.6484862938523293,0.7578125
[8],113,0.42000238597393036,0.8046875
[8],114,0.6855400204658508,0.7578125
[8],115,0.5983560234308243,0.7890625
[8],116,0.634376760572195,0.7734375
[8],117,0.793419674038887,0.7578125
[8],118,0.6212745606899261,0.796875
[8],119,0.5784081369638443,0.765625
[8],120,0.6123285815119743,0.7421875
[8],121,0.5375150367617607,0.78125
[8],122,0.5306894667446613,0.7890625
[8],123,0.6864044815301895,0.7578125
[8],124,1.06825140863657,0.6171875
[8],125,0.36606986075639725,0.828125
[8],126,0.34374015033245087,0.8515625
[8],127,0.4788362570106983,0.8125
[8],128,0.3766660615801811,0.8125
[8],129,0.31929463893175125,0.84375
[8],130,0.3030037172138691,0.859375
[8],131,0.26521315425634384,0.90625
[8],132,0.39446406066417694,0.8359375
[8],133,0.31241269782185555,0.8359375
[8],134,0.5652175471186638,0.8203125
[8],135,0.3510819412767887,0.8515625
[8],136,0.3522584140300751,0.828125
[8],137,0.555574543774128,0.828125
[8],138,0.4444391094148159,0.8515625
[8],139,0.4607725068926811,0.8203125
[8],140,0.6314656138420105,0.7734375
[8],141,0.4881683327257633,0.78125
[8],142,0.3798769488930702,0.7890625
[8],143,0.8484191931784153,0.6875
[8],144,0.5943928062915802,0.7734375
[8],145,0.6818518862128258,0.7578125
[8],146,0.45185665041208267,0.796875
[8],147,0.6700267121195793,0.7734375
[8],148,0.5375900603830814,0.7734375
[8],149,0.5775554068386555,0.75
[8],150,0.47925910353660583,0.7890625
[8],151,0.9038011245429516,0.765625
[8],152,0.9683277197182178,0.6875
[8],153,0.9873866513371468,0.640625
[8],154,1.1463270634412766,0.5703125
[8],155,0.9858222492039204,0.578125
[8],156,0.773000456392765,0.6640625
[8],157,0.9126283917576075,0.7421875
[8],158,0.7336875051259995,0.7265625
[8],159,0.6969594433903694,0.78125
[8],160,0.7020944207906723,0.8046875
[8],161,0.7310341186821461,0.7578125
[8],162,0.6126304939389229,0.7734375
[8],163,0.599188681691885,0.765625
[8],164,0.5028492845594883,0.796875
